entity_id,period_day,booked_revenue,orders,margin_pct,quality_score,lead_time_days,risk_score
SKU029,126,543.2,2.3,0.432,72.9,14,42.9
SKU029,127,694.14,1.2,0.412,78.0,12,39.1
SKU029,128,711.04,3.8,0.362,82.3,14,49.3
SKU029,129,444.92,1.8,0.394,78.1,13,35.4
SKU029,130,600.57,4.9,0.405,81.9,13,41.1
SKU029,131,382.75,4.3,0.407,75.7,20,48.4
SKU029,132,724.06,5.0,0.411,79.0,10,43.8
SKU029,133,730.51,1.9,0.419,78.2,15,46.3
SKU029,134,642.11,5.2,0.428,81.9,14,39.0
SKU029,135,435.8,1.0,0.379,77.5,16,34.8
SKU029,136,532.57,5.2,0.385,77.0,11,45.8
SKU029,137,599.53,0.9,0.394,73.7,6,37.7
SKU029,138,640.42,2.9,0.386,81.3,7,43.3
SKU029,139,631.86,1.2,0.379,80.0,11,35.5
SKU029,140,635.71,4.4,0.387,78.2,12,39.8
SKU029,141,565.74,2.0,0.405,83.4,10,48.3
SKU029,142,479.51,1.2,0.392,81.1,15,34.8
SKU029,143,657.7,1.0,0.377,83.0,13,47.2
SKU029,144,430.15,2.9,0.409,73.5,13,45.0
SKU029,145,470.16,2.9,0.362,81.4,17,45.5
SKU029,146,499.32,1.6,0.355,81.0,10,47.9
SKU029,147,404.89,2.9,0.391,80.2,11,34.4
SKU029,148,407.15,3.1,0.395,79.1,5,35.3
SKU029,149,739.71,4.0,0.41,77.6,11,38.8
SKU029,150,394.77,3.3,0.405,82.7,13,46.8
SKU029,151,606.72,3.8,0.384,74.3,15,44.7
SKU029,152,540.77,5.1,0.417,83.6,12,46.7
SKU029,153,613.17,1.7,0.393,75.3,11,43.2
SKU029,154,716.95,4.9,0.371,74.7,10,35.2
SKU029,155,717.69,3.0,0.387,75.5,9,36.1
SKU029,156,546.61,1.3,0.366,75.3,16,49.0
SKU029,157,437.58,1.7,0.392,73.5,9,49.3
SKU029,158,533.37,1.4,0.394,81.3,18,39.3
SKU029,159,523.24,1.2,0.388,77.4,10,44.2
SKU029,160,369.06,2.0,0.383,83.5,7,41.9
SKU029,161,693.33,3.5,0.385,79.1,13,39.1
SKU029,162,519.2,2.2,0.439,78.2,17,40.2
SKU029,163,695.0,1.1,0.437,84.8,9,41.8
SKU029,164,412.15,3.2,0.404,79.0,11,35.7
SKU029,165,690.59,4.1,0.371,81.9,6,42.4
SKU029,166,548.36,1.3,0.375,73.5,9,44.3
SKU029,167,618.0,3.7,0.385,83.3,12,48.5
SKU029,168,581.09,4.0,0.405,73.6,11,36.7
SKU029,169,464.07,4.1,0.371,74.2,6,44.9
SKU029,170,369.52,2.2,0.387,74.2,8,39.6
SKU029,171,417.52,1.2,0.401,81.4,16,45.8
SKU029,172,460.06,1.4,0.379,83.7,13,45.2
SKU029,173,607.25,2.3,0.388,79.0,18,39.6
SKU029,174,613.28,2.6,0.388,82.6,9,45.7
SKU029,175,641.66,0.8,0.397,75.8,11,40.7
SKU029,176,310.29,4.2,0.431,76.3,8,35.0
SKU029,177,303.15,1.3,0.4,81.7,18,41.3
SKU029,178,395.6,2.0,0.4,81.3,10,42.0
SKU029,179,387.76,4.6,0.389,73.9,15,38.2
SKU029,180,557.18,4.5,0.356,75.7,12,40.2
SKU030,1,969.7,2.7,0.471,72.3,23,57.9
SKU030,2,1061.36,2.2,0.491,67.8,19,60.0
SKU030,3,820.63,5.1,0.485,68.4,19,43.2
SKU030,4,476.95,3.2,0.443,76.3,23,57.0
SKU030,5,725.31,4.0,0.503,74.9,23,45.2
SKU030,6,1041.79,3.6,0.483,66.5,23,55.1
SKU030,7,906.2,4.8,0.495,75.6,16,43.9
SKU030,8,934.18,1.6,0.47,68.9,17,44.7
SKU030,9,966.91,5.2,0.533,73.2,23,48.1
SKU030,10,984.57,4.9,0.484,71.5,21,52.0
SKU030,11,883.83,2.8,0.482,65.7,23,51.8
SKU030,12,901.32,3.4,0.494,74.8,29,51.7
SKU030,13,918.46,2.4,0.512,68.5,17,43.2
SKU030,14,898.78,2.0,0.483,69.3,22,44.6
SKU030,15,593.9,1.0,0.491,67.9,18,51.5
SKU030,16,604.96,5.2,0.481,71.6,19,43.7
SKU030,17,1134.0,1.3,0.463,70.9,24,51.0
SKU030,18,1149.13,3.0,0.523,72.5,26,47.3
SKU030,19,671.61,3.8,0.494,70.5,27,56.9
SKU030,20,854.96,4.3,0.482,70.8,20,47.3
SKU030,21,1042.61,4.8,0.476,70.6,26,49.0
SKU030,22,968.72,1.4,0.507,73.1,18,47.4
SKU030,23,954.05,2.8,0.467,66.2,22,51.0
SKU030,24,905.1,4.2,0.49,71.3,22,51.2
SKU030,25,561.58,2.3,0.51,66.3,22,59.6
SKU030,26,1087.76,1.6,0.47,76.8,25,60.1
SKU030,27,970.82,2.6,0.498,75.6,20,44.0
SKU030,28,887.43,3.1,0.475,69.9,20,46.6
SKU030,29,592.46,1.0,0.494,67.2,22,44.2
SKU030,30,583.77,4.5,0.449,74.8,23,44.9
SKU030,31,1130.41,4.4,0.494,75.4,22,59.7
SKU030,32,1123.47,2.8,0.479,65.5,20,51.3
SKU030,33,1049.61,2.4,0.488,68.3,28,45.0
SKU030,34,651.26,2.3,0.491,70.9,24,51.6
SKU030,35,941.75,1.3,0.508,70.3,16,59.4
SKU030,36,972.92,3.3,0.48,73.4,19,47.4
SKU030,37,769.84,3.7,0.481,76.0,21,47.9
SKU030,38,789.32,4.0,0.5,66.6,21,48.1
SKU030,39,813.68,5.5,0.474,67.2,23,59.7
SKU030,40,1127.44,1.2,0.512,65.2,20,56.8
SKU030,41,560.44,4.7,0.457,74.0,23,60.0
SKU030,42,904.39,2.2,0.487,70.3,22,52.0
SKU030,43,827.36,4.6,0.466,72.5,22,59.6
SKU030,44,1005.06,1.3,0.453,76.1,21,57.2
SKU030,45,1045.44,2.1,0.488,71.7,21,51.6
SKU030,46,835.13,1.4,0.456,74.9,27,51.7
SKU030,47,670.1,5.1,0.469,69.9,27,50.7
SKU030,48,1098.26,1.2,0.513,65.6,18,53.8
SKU030,49,914.7,2.2,0.499,69.7,21,44.3
SKU030,50,634.68,4.2,0.446,74.4,22,50.7
SKU030,51,811.87,1.4,0.487,66.8,21,52.6
SKU030,52,539.94,3.1,0.465,74.9,25,48.0
SKU030,53,480.26,4.5,0.488,66.3,21,43.9
SKU030,54,813.62,5.3,0.489,66.3,21,56.9
SKU030,55,567.26,5.1,0.462,76.6,25,43.0
SKU030,56,622.19,4.5,0.484,73.2,19,46.0
SKU030,57,703.0,2.0,0.5,70.2,23,48.0
SKU030,58,479.01,5.0,0.463,71.4,24,50.9
SKU030,59,658.99,2.1,0.486,75.5,17,58.9
SKU030,60,650.86,1.3,0.45,66.3,24,41.5
SKU030,61,896.02,2.1,0.481,72.0,22,53.5
SKU030,62,918.38,4.7,0.461,71.2,18,47.5
SKU030,63,652.88,3.9,0.475,73.7,16,44.5
SKU030,64,989.79,4.2,0.494,68.1,23,43.2
SKU030,65,879.97,5.5,0.531,67.5,23,44.4
SKU030,66,447.11,5.5,0.468,68.8,20,56.0
SKU030,67,517.69,3.0,0.485,65.3,24,57.1
SKU030,68,807.49,4.2,0.494,66.7,21,58.2
SKU030,69,488.1,2.8,0.51,72.8,21,42.2
SKU030,70,729.9,5.2,0.471,76.6,21,47.4
SKU030,71,614.53,1.3,0.488,65.4,22,55.9
SKU030,72,485.56,3.7,0.461,70.4,21,52.1
SKU030,73,753.82,3.7,0.486,69.3,22,53.8
SKU030,74,469.44,1.3,0.486,65.9,21,60.0
SKU030,75,487.92,3.8,0.502,65.9,19,51.7
SKU030,76,509.73,1.5,0.528,66.9,24,51.1
SKU030,77,703.12,2.5,0.475,73.0,23,54.5
SKU030,78,906.32,1.0,0.464,70.8,21,47.5
SKU030,79,816.97,2.2,0.483,66.0,16,42.3
SKU030,80,811.65,4.7,0.497,65.9,18,59.9
SKU030,81,709.99,1.1,0.491,76.4,21,42.9
SKU030,82,429.85,4.0,0.485,65.0,23,45.5
SKU030,83,436.63,1.5,0.467,74.8,23,46.0
SKU030,84,435.99,1.7,0.488,70.6,25,53.4
SKU030,85,671.15,3.9,0.504,70.9,18,45.7
SKU030,86,890.51,2.3,0.468,66.2,17,43.8
SKU030,87,542.79,3.1,0.501,70.2,21,47.6
SKU030,88,473.34,2.1,0.538,70.5,21,42.0
SKU030,89,566.51,3.3,0.486,66.0,22,51.9
SKU030,90,597.85,5.7,0.486,76.3,25,49.3
SKU030,91,560.8,4.4,0.51,71.5,24,54.8
SKU030,92,574.57,3.3,0.486,67.8,24,49.8
SKU030,93,851.9,2.6,0.506,65.0,16,45.5
SKU030,94,647.05,3.6,0.488,66.6,25,49.7
SKU030,95,596.03,5.7,0.472,71.1,26,47.3
SKU030,96,430.86,5.4,0.493,65.8,22,55.2
SKU030,97,675.71,2.3,0.498,68.7,24,52.2
SKU030,98,568.69,1.0,0.47,70.5,15,44.0
SKU030,99,516.42,3.2,0.487,75.9,25,45.4
SKU030,100,674.19,3.3,0.508,71.5,20,52.0
SKU030,101,727.64,4.6,0.511,70.0,18,44.3
SKU030,102,896.73,1.7,0.494,65.2,19,49.3
SKU030,103,897.83,5.2,0.474,74.2,22,46.8
SKU030,104,686.18,3.8,0.464,68.6,18,58.2
SKU030,105,617.16,3.9,0.454,71.8,26,54.4
SKU030,106,717.86,5.7,0.512,68.2,22,44.1
SKU030,107,448.53,3.5,0.48,72.8,15,51.7
SKU030,108,938.02,4.3,0.499,70.5,27,45.7
SKU030,109,903.19,5.4,0.475,74.0,15,42.0
SKU030,110,864.77,1.0,0.5,68.9,22,57.6
SKU030,111,765.7,4.9,0.502,65.3,23,52.9
SKU030,112,700.42,1.1,0.495,65.3,30,57.9
SKU030,113,569.25,2.1,0.486,74.5,22,42.9
SKU030,114,696.93,4.9,0.491,69.9,21,50.4
SKU030,115,604.74,4.0,0.489,72.6,19,47.8
SKU030,116,661.37,3.6,0.473,74.7,23,48.9
SKU030,117,995.07,4.2,0.477,72.6,20,47.2
SKU030,118,925.43,1.8,0.477,67.4,23,51.3
SKU030,119,737.98,5.5,0.496,69.8,21,53.3
SKU030,120,716.78,4.3,0.454,67.1,17,51.0
SKU030,121,1053.79,2.3,0.502,66.6,23,53.3
SKU030,122,850.76,1.1,0.518,74.7,26,52.6
SKU030,123,765.15,2.0,0.468,69.6,25,48.4
SKU030,124,638.72,3.9,0.472,74.9,15,59.9
SKU030,125,724.73,5.3,0.503,67.5,29,50.0
SKU030,126,778.7,3.8,0.486,69.1,23,43.2
SKU030,127,1057.79,5.3,0.49,74.1,17,47.4
SKU030,128,682.43,3.8,0.53,68.4,22,43.0
SKU030,129,550.6,3.3,0.508,74.4,23,51.0
SKU030,130,1117.66,3.3,0.496,69.2,24,50.8
SKU030,131,504.91,4.3,0.492,72.8,26,42.7
SKU030,132,619.92,5.7,0.508,71.0,22,58.9
SKU030,133,1078.69,3.9,0.483,65.1,27,56.8
SKU030,134,543.63,3.7,0.483,74.6,19,57.1
SKU030,135,696.34,1.6,0.484,73.2,22,43.0
SKU030,136,809.27,5.4,0.471,68.4,24,43.7
SKU030,137,566.57,1.4,0.501,72.6,26,46.4
SKU030,138,666.21,1.9,0.489,70.9,19,58.0
SKU030,139,573.65,0.9,0.518,67.1,19,50.8
SKU030,140,563.16,1.0,0.485,65.4,26,60.1
SKU030,141,569.19,4.7,0.475,76.5,25,45.1
SKU030,142,758.54,5.4,0.464,76.3,24,57.0
SKU030,143,1159.91,1.5,0.493,69.6,21,43.2
SKU030,144,609.47,4.1,0.507,70.1,20,41.5
SKU030,145,945.64,1.6,0.456,74.9,24,53.1
SKU030,146,892.16,1.2,0.485,70.5,21,48.1
SKU030,147,1001.01,4.3,0.497,68.3,20,43.2
SKU030,148,984.14,3.3,0.46,70.3,21,42.6
SKU030,149,846.1,5.0,0.501,73.6,21,50.9
SKU030,150,678.11,2.1,0.501,66.8,23,47.8
SKU030,151,668.29,2.9,0.489,66.8,23,43.3
SKU030,152,565.77,2.2,0.437,68.0,21,43.2
SKU030,153,774.63,3.2,0.506,71.3,21,53.9
SKU030,154,720.28,4.7,0.475,68.7,25,47.7
SKU030,155,647.92,3.1,0.52,66.0,20,47.1
SKU030,156,522.9,1.9,0.487,68.2,18,56.8
SKU030,157,992.82,1.1,0.478,73.3,24,53.1
SKU030,158,897.47,4.3,0.485,69.6,20,55.1
SKU030,159,790.58,5.3,0.478,67.4,22,45.5
SKU030,160,1109.53,5.1,0.498,67.8,21,50.0
SKU030,161,526.93,3.3,0.496,69.4,19,45.7
SKU030,162,777.2,3.8,0.463,74.7,22,53.0
SKU030,163,974.33,5.4,0.522,69.7,21,50.1
SKU030,164,802.63,4.2,0.471,68.2,23,55.8
SKU030,165,811.85,3.7,0.5,68.8,28,42.3
SKU030,166,590.46,3.6,0.463,76.3,23,58.9
SKU030,167,558.14,5.0,0.475,72.7,22,51.5
SKU030,168,760.01,4.3,0.461,70.6,22,54.1
SKU030,169,859.28,0.9,0.464,66.5,17,53.2
SKU030,170,995.88,1.7,0.459,72.4,19,57.2
SKU030,171,535.89,1.2,0.479,69.5,19,56.7
SKU030,172,828.04,4.1,0.5,75.3,22,55.1
SKU030,173,820.82,4.1,0.491,67.9,19,48.0
SKU030,174,520.14,4.4,0.509,67.8,21,41.8
SKU030,175,457.79,1.6,0.487,74.4,22,48.8
SKU030,176,744.42,1.9,0.523,73.0,10,55.4
SKU030,177,966.18,5.0,0.483,72.1,22,53.5
SKU030,178,600.76,3.6,0.494,69.5,20,42.3
SKU030,179,864.65,1.8,0.473,64.9,23,43.5
SKU030,180,735.04,1.2,0.496,73.7,21,54.1
SKU031,1,2003.07,2.6,0.326,86.2,26,53.1
SKU031,2,3388.6,2.5,0.336,79.6,30,54.1
SKU031,3,3455.33,2.8,0.362,85.0,25,44.7
SKU031,4,2951.01,4.1,0.361,83.0,22,43.0
SKU031,5,2652.78,5.6,0.349,83.3,28,51.4
SKU031,6,2707.85,3.2,0.338,79.5,30,39.1
SKU031,7,3674.31,4.7,0.303,78.3,23,50.8
SKU031,8,2729.9,3.6,0.319,79.0,22,55.2
SKU031,9,3875.5,2.5,0.331,76.9,25,40.5
SKU031,10,2207.74,5.4,0.312,76.7,27,44.4
SKU031,11,2236.11,6.3,0.32,88.3,32,55.0
SKU031,12,2993.15,5.6,0.322,83.7,22,45.1
SKU031,13,3861.2,2.7,0.346,84.6,26,51.3
SKU031,14,2088.55,5.9,0.342,86.4,22,40.9
SKU031,15,3237.06,6.1,0.318,77.2,27,49.0
SKU031,16,2588.01,2.1,0.321,84.5,29,55.7
SKU031,17,1931.97,3.5,0.36,83.6,29,39.9
SKU031,18,3318.11,6.1,0.298,78.3,29,49.7
SKU031,19,2519.94,1.4,0.33,83.2,28,49.1
SKU031,20,1948.76,3.2,0.305,77.3,28,53.9
SKU031,21,3231.23,1.9,0.334,77.5,31,53.6
SKU031,22,3202.2,4.1,0.321,79.5,28,43.4
SKU031,23,2289.23,3.9,0.325,85.1,19,50.5
SKU031,24,2612.42,5.4,0.33,79.2,35,54.4
SKU031,25,3117.32,1.6,0.347,85.3,27,56.1
SKU031,26,3751.65,2.4,0.335,78.2,25,42.1
SKU031,27,3707.26,1.2,0.321,87.0,25,49.2
SKU031,28,2332.4,4.7,0.308,88.2,26,40.3
SKU031,29,2715.36,6.5,0.301,84.0,25,54.7
SKU031,30,2333.59,6.5,0.32,80.9,23,50.3
SKU031,31,2996.82,6.4,0.279,79.3,26,42.0
SKU031,32,3200.78,1.5,0.324,82.7,29,43.1
SKU031,33,3464.95,4.7,0.323,86.6,26,53.1
SKU031,34,2576.23,1.4,0.303,78.2,25,40.9
SKU031,35,3498.82,4.5,0.324,77.1,23,39.8
SKU031,36,1810.88,3.6,0.329,87.5,28,53.6
SKU031,37,2073.14,6.4,0.314,82.7,26,54.6
SKU031,38,3936.53,1.5,0.316,86.1,24,55.6
SKU031,39,2270.55,5.5,0.32,81.1,27,51.0
SKU031,40,2693.84,1.4,0.337,80.3,28,49.0
SKU031,41,1777.92,5.5,0.317,85.2,26,52.1
SKU031,42,2141.97,4.3,0.365,82.0,28,40.9
SKU031,43,3038.45,5.9,0.325,80.6,33,55.5
SKU031,44,3599.81,4.0,0.33,86.4,31,49.4
SKU031,45,3451.24,4.6,0.347,86.5,25,52.6
SKU031,46,2895.78,2.6,0.294,83.4,25,52.2
SKU031,47,2868.97,6.2,0.325,84.3,28,45.5
SKU031,48,2817.51,2.5,0.348,79.2,25,46.2
SKU031,49,2900.28,6.4,0.311,79.5,28,53.5
SKU031,50,2242.55,6.4,0.292,81.1,27,47.4
SKU031,51,2921.85,4.1,0.325,78.4,25,43.2
SKU031,52,3691.2,5.6,0.333,86.7,26,49.2
SKU031,53,3346.57,6.5,0.298,81.1,26,45.4
SKU031,54,1827.71,4.8,0.343,77.1,29,42.8
SKU031,55,2685.31,3.5,0.327,86.9,27,44.0
SKU031,56,2159.97,4.0,0.348,77.9,24,44.1
SKU031,57,3010.8,3.3,0.341,78.7,23,44.3
SKU031,58,1648.5,4.3,0.331,85.7,26,47.8
SKU031,59,2186.52,3.9,0.302,80.4,22,46.6
SKU031,60,3233.8,5.9,0.314,83.6,30,40.7
SKU031,61,2148.47,2.9,0.327,87.9,23,50.7
SKU031,62,2664.58,3.8,0.337,77.9,28,39.9
SKU031,63,1896.86,1.3,0.324,76.7,24,55.6
SKU031,64,1732.6,6.2,0.322,82.3,27,51.0
SKU031,65,2129.68,1.9,0.333,80.2,25,43.2
SKU031,66,1684.35,6.2,0.344,87.6,25,45.1
SKU031,67,3322.72,4.0,0.319,77.9,21,43.1
SKU031,68,2613.6,5.7,0.346,77.4,26,38.7
SKU031,69,1518.87,4.6,0.327,87.8,27,44.4
SKU031,70,3127.5,3.0,0.33,86.1,27,51.1
SKU031,71,3293.03,2.7,0.366,86.9,26,44.4
SKU031,72,3320.95,1.6,0.337,83.7,28,51.1
SKU031,73,1661.47,4.7,0.347,87.9,26,50.2
SKU031,74,1867.85,4.2,0.343,85.0,26,40.0
SKU031,75,2407.84,6.0,0.345,80.3,26,54.1
SKU031,76,1549.8,5.7,0.343,81.1,25,50.0
SKU031,77,2304.29,2.3,0.315,85.2,31,52.6
SKU031,78,1737.69,4.5,0.287,83.1,30,43.3
SKU031,79,3153.0,2.5,0.337,86.2,21,53.7
SKU031,80,2497.29,3.7,0.326,86.2,22,38.6
SKU031,81,3189.53,4.8,0.335,85.1,28,50.4
SKU031,82,2332.69,4.6,0.316,83.9,28,42.5
SKU031,83,1543.18,3.7,0.315,87.7,26,47.4
SKU031,84,1972.08,4.0,0.348,88.0,29,45.6
SKU031,85,2060.41,3.2,0.333,79.4,29,52.8
SKU031,86,1601.39,2.0,0.329,84.1,25,48.7
SKU031,87,2012.9,4.3,0.364,85.5,27,50.2
SKU031,88,3122.83,3.2,0.324,78.5,29,48.1
SKU031,89,3157.38,1.9,0.326,83.5,25,53.0
SKU031,90,1971.42,2.3,0.338,83.6,26,53.5
SKU031,91,2765.03,6.0,0.353,81.0,24,50.5
SKU031,92,2395.67,3.9,0.339,84.2,27,49.3
SKU031,93,2040.84,3.1,0.297,81.0,33,39.0
SKU031,94,1487.0,5.2,0.335,88.3,26,39.6
SKU031,95,1511.91,3.6,0.326,78.3,28,43.9
SKU031,96,2443.65,5.0,0.321,86.4,25,49.8
SKU031,97,1587.63,1.6,0.328,79.8,23,53.9
SKU031,98,1787.38,4.6,0.322,84.8,29,55.4
SKU031,99,1953.84,6.5,0.314,88.7,26,39.3
SKU031,100,2050.33,5.3,0.313,81.2,35,42.4
SKU031,101,3034.8,5.2,0.343,78.3,27,47.7
SKU031,102,2088.01,4.2,0.357,88.4,21,43.5
SKU031,103,3231.81,1.1,0.326,88.1,27,55.2
SKU031,104,1902.4,5.2,0.32,78.1,24,52.2
SKU031,105,3462.54,1.3,0.368,87.1,27,52.9
SKU031,106,3029.02,2.0,0.317,87.0,19,45.9
SKU031,107,2101.11,2.0,0.328,85.0,28,53.6
SKU031,108,1610.24,3.1,0.288,81.9,27,50.4
SKU031,109,2364.32,4.4,0.339,79.4,29,50.5
SKU031,110,3116.91,1.3,0.369,82.4,25,49.3
SKU031,111,3468.45,2.0,0.341,78.5,25,47.5
SKU031,112,3290.01,6.1,0.333,77.9,27,39.7
SKU031,113,2101.35,1.2,0.337,85.7,25,42.5
SKU031,114,3144.48,1.7,0.303,82.4,24,50.0
SKU031,115,2137.28,4.5,0.317,79.2,22,44.0
SKU031,116,1975.89,3.6,0.288,83.9,27,48.6
SKU031,117,3556.99,6.3,0.306,81.0,28,54.6
SKU031,118,1727.35,5.0,0.292,77.1,27,48.8
SKU031,119,2642.72,4.3,0.33,85.2,27,51.9
SKU031,120,1952.12,5.8,0.332,80.9,22,39.2
SKU031,121,2654.45,3.6,0.33,82.4,27,45.7
SKU031,122,2211.49,4.8,0.31,85.1,30,51.5
SKU031,123,3578.42,3.6,0.316,81.4,26,49.0
SKU031,124,1992.17,1.1,0.348,84.1,30,41.7
SKU031,125,1804.56,3.7,0.318,78.1,20,53.1
SKU031,126,2000.28,2.7,0.312,84.6,26,55.0
SKU031,127,2226.74,6.5,0.342,86.7,26,52.6
SKU031,128,3352.15,4.9,0.304,78.6,28,38.6
SKU031,129,3672.78,5.4,0.326,87.3,26,45.8
SKU031,130,2680.1,6.0,0.365,86.7,21,51.6
SKU031,131,3169.36,6.1,0.335,81.8,25,40.5
SKU031,132,2714.79,2.8,0.302,85.0,22,38.6
SKU031,133,2085.79,2.9,0.347,83.3,28,47.5
SKU031,134,2934.27,2.0,0.359,81.0,29,46.6
SKU031,135,3111.82,2.1,0.306,87.3,28,54.1
SKU031,136,3370.68,2.8,0.333,88.5,23,46.6
SKU031,137,2129.07,2.9,0.322,79.4,25,40.2
SKU031,138,3996.28,1.9,0.371,88.6,24,50.2
SKU031,139,1822.79,3.5,0.325,84.7,22,45.0
SKU031,140,3632.64,5.1,0.32,78.1,29,52.6
SKU031,141,3775.23,1.6,0.319,87.6,25,50.2
SKU031,142,2338.32,3.4,0.337,83.5,28,50.5
SKU031,143,3076.27,2.5,0.322,83.5,29,50.7
SKU031,144,2307.46,6.0,0.309,80.9,22,53.1
SKU031,145,3293.59,1.7,0.311,82.0,23,54.6
SKU031,146,2639.09,5.1,0.341,80.5,23,40.8
SKU031,147,3420.9,1.9,0.352,87.4,27,48.0
SKU031,148,3136.5,4.9,0.304,78.1,28,42.5
SKU031,149,3000.36,2.3,0.361,88.0,30,56.2
SKU031,150,2807.1,4.8,0.321,84.5,23,49.4
SKU031,151,2749.39,5.6,0.318,86.2,29,51.8
SKU031,152,2267.11,5.1,0.363,77.1,29,40.7
SKU031,153,3228.87,3.5,0.384,85.4,25,46.9
SKU031,154,3996.25,1.4,0.336,83.6,27,46.8
SKU031,155,1830.89,4.6,0.347,82.9,25,42.1
SKU031,156,2227.03,2.8,0.344,85.0,22,49.6
SKU031,157,1749.32,2.6,0.307,78.0,24,39.7
SKU031,158,2378.55,3.0,0.335,84.6,27,55.5
SKU031,159,2650.06,6.6,0.321,87.6,26,48.3
SKU031,160,3674.0,3.5,0.31,78.4,30,50.1
SKU031,161,3137.46,3.5,0.35,88.0,26,43.1
SKU031,162,2222.68,2.6,0.344,85.4,31,40.2
SKU031,163,3675.58,6.5,0.318,84.1,25,48.2
SKU031,164,3559.25,5.1,0.347,79.6,23,54.3
SKU031,165,2843.39,6.3,0.307,88.3,29,44.8
SKU031,166,3320.3,1.4,0.331,77.7,26,49.1
SKU031,167,2797.06,2.2,0.294,79.4,25,41.6
SKU031,168,3047.99,5.4,0.318,80.6,29,53.1
SKU031,169,1771.79,4.7,0.315,87.7,24,54.1
SKU031,170,1690.51,1.0,0.332,81.1,26,42.2
SKU031,171,2122.8,3.6,0.328,79.8,26,49.4
SKU031,172,2213.88,3.6,0.313,78.9,28,55.2
SKU031,173,2794.65,6.6,0.331,85.2,24,52.3
SKU031,174,2345.33,4.3,0.321,85.8,28,46.4
SKU031,175,2357.17,6.1,0.374,82.6,27,50.5
SKU031,176,1831.28,5.5,0.324,83.9,28,45.0
SKU031,177,3181.01,1.4,0.316,81.2,29,42.6
SKU031,178,2458.63,1.8,0.335,84.6,21,43.7
SKU031,179,2839.64,3.4,0.338,81.1,29,55.5
SKU031,180,2684.84,3.0,0.309,80.3,26,40.4
SKU032,1,2349.16,1.2,0.422,85.5,14,43.5
SKU032,2,3314.26,3.5,0.397,84.6,16,48.2
SKU032,3,2967.23,2.5,0.414,78.9,12,50.4
SKU032,4,3359.41,2.3,0.419,82.6,8,45.7
SKU032,5,4429.23,3.4,0.442,80.4,8,39.0
SKU032,6,3028.42,2.1,0.384,82.6,12,46.9
SKU032,7,2299.41,2.5,0.433,75.3,12,46.9
SKU032,8,3382.46,1.5,0.428,83.9,16,37.1
SKU032,9,4718.27,3.2,0.416,84.0,11,45.6
SKU032,10,2469.49,1.8,0.385,79.3,13,43.0
SKU032,11,4287.76,2.6,0.413,80.2,10,44.2
SKU032,12,3473.77,3.9,0.43,85.4,5,46.5
SKU032,13,4680.23,3.7,0.399,80.2,15,36.8
SKU032,14,2672.26,2.9,0.4,84.8,10,40.3
SKU032,15,4717.5,3.6,0.433,85.2,13,49.3
SKU032,16,2367.69,2.3,0.402,85.4,15,48.7
SKU032,17,4391.64,3.0,0.44,74.6,17,41.3
SKU032,18,4595.51,4.0,0.39,84.7,9,48.1
SKU032,19,2402.54,1.2,0.42,77.8,10,50.5
SKU032,20,5271.63,2.2,0.376,79.6,12,43.0
SKU032,21,4958.35,3.7,0.429,85.6,10,37.8
SKU032,22,4356.07,0.9,0.432,82.5,6,50.2
SKU032,23,2509.21,0.6,0.401,82.4,9,42.3
SKU032,24,4980.9,1.5,0.383,76.2,16,49.1
SKU032,25,2926.89,2.5,0.434,82.0,16,47.4
SKU032,26,3415.49,2.8,0.41,76.8,11,46.4
SKU032,27,4149.81,3.9,0.418,83.2,10,47.4
SKU032,28,2732.57,1.6,0.411,80.9,11,49.8
SKU032,29,2725.34,0.7,0.438,82.6,12,42.6
SKU032,30,5387.66,3.4,0.412,83.7,12,49.4
SKU032,31,3576.49,2.4,0.432,76.1,10,43.8
SKU032,32,4647.46,3.5,0.409,79.2,10,49.9
SKU032,33,4247.5,3.1,0.395,76.6,9,43.5
SKU032,34,2495.38,2.4,0.45,74.6,16,50.2
SKU032,35,3004.49,2.8,0.407,76.3,15,47.2
SKU032,36,3903.47,2.7,0.419,81.6,13,36.5
SKU032,37,2807.89,3.3,0.413,77.2,14,36.5
SKU032,38,2655.71,3.0,0.407,80.9,13,42.5
SKU032,39,4237.68,0.9,0.397,75.6,14,39.4
SKU032,40,4269.35,1.9,0.406,73.9,12,47.0
SKU032,41,2398.2,1.0,0.409,83.4,9,43.9
SKU032,42,4803.39,2.1,0.406,74.1,7,39.3
SKU032,43,3925.58,3.1,0.416,76.2,9,34.9
SKU032,44,4708.51,1.3,0.384,77.1,16,45.1
SKU032,45,3482.34,2.9,0.445,82.8,13,37.9
SKU032,46,5126.65,3.5,0.407,76.6,8,40.9
SKU032,47,2432.48,1.7,0.406,75.7,13,40.3
SKU032,48,4189.46,2.2,0.429,74.7,15,48.8
SKU032,49,4142.72,1.9,0.437,85.5,6,36.0
SKU032,50,3961.24,2.5,0.384,77.8,16,47.2
SKU032,51,4170.66,2.0,0.415,83.4,10,38.9
SKU032,52,2950.14,1.4,0.416,82.8,13,49.1
SKU032,53,3271.37,1.9,0.42,81.6,16,39.0
SKU032,54,4401.08,1.3,0.448,85.2,13,35.7
SKU032,55,4290.47,3.7,0.445,76.5,19,43.7
SKU032,56,4675.94,1.9,0.441,85.4,9,36.8
SKU032,57,4256.34,3.2,0.392,77.5,16,43.8
